tid,toi,pl_mass,tfopwg_disp,st_tmag,st_tmagerr,ra,dec,pmra,pmraerr,pmdec,pmdecerr,pl_tranepoch,pl_tranepocherr,pl_orbper,pl_orbpererr,pl_trandurh,pl_trandurherr,pl_trandepmmag,pl_trandepmmagerr,pl_trandep,pl_trandeperr,pl_rade,pl_radeerr,pl_insol,pl_eqt,pl_snr,st_dist,st_disterr,st_teff,st_tefferr,st_logg,st_loggerr,st_rad,st_raderr,st_feh,st_feherr,st_mass,st_masserr
97588014,6444.01,127.77,PC,13.3362,0.007,107.032361,-30.595669,-0.227,0.026,7.683,0.031,2459978.356,0.0039036,12.2925281,0.0000604,5.394,0.393,11.239977,0.54788,10299,504.489,14.0235,,160.207,991,23,991.268,18.8605,6019,122,4.14,,1.49,,,,1.11,
323569398,6445.01,52.87,PC,12.2099,0.009,136.007911,8.73414,4.918,0.069,-28.007,0.052,2459965.97,0.0020131,26.3926606,0.0000758,1.812,0.251,3.748998,0.495968,3447,456.699,8.33825,0.536195,2.97563,365,15,345.036,5.0995,5543,128.8,4.44,0.08,0.99,0.05,,,0.98,0.124482
122798633,6446.01,92.52,PC,14.1224,0.008,117.693204,-2.077809,6.997,0.072,14.145,0.048,2459983.883,0.0022257,4.2240015,0.0008234,1.605,0.178,39.237666,2.983943,35494,2744.54,11.5236,0.618649,15.196,550,16,230.066,2.319,3724,157,4.66,0.01,0.59,0.02,,,0.58275,0.0206332
347442932,6447.01,64.94,FP,13.346,0.007,133.25514,-13.050699,-20.093,0.039,9.174,0.041,2459986.82,0.000819,0.6646521,6.00E-07,1.272,0.124,7.842298,0.51773,7197,476.733,9.44803,,3611.53,2159,32,707.586,12.494,6256,122,4.55,,0.97,,,,1.22,
320411045,6448.01,39.68,PC,12.3239,0.006,110.170411,-33.922329,-8.145,0.042,5.102,0.046,2459971.672,0.0035433,14.8442674,0.000094,2.748,0.343,7.894792,0.402969,7245,371.079,7.05099,0.457246,28.1152,641,21,386.879,4.109,5920,140.2,4.51,0.08,0.96,0.05,,,1.08,0.133998
168936945,6449.01,101.64,PC,14.9728,0.007,125.930455,-5.189496,-3.914,0.167,-20.28,0.097,2459984.192,0.0018611,2.4404127,0.000413,1.354,0.198,75.873241,6.785524,67496,6230.21,12.1385,0.763227,19.4163,584,15,215.005,4.5525,3356,157,4.78,0.01,0.45,0.02,,,0.451014,0.0218581
47244580,6450.01,36.54,PC,12.9007,0.006,134.608621,-6.313801,-24.877,0.044,4.689,0.041,2459984.169,0.0018072,3.6092665,0.0000069,2.376,0.245,7.599544,0.374564,6975,344.927,6.6756,0.497087,153.851,981,30,296.583,2.3365,4823,123.3,4.53,0.09,0.79,0.05,,,0.782,0.0927098
150559728,6451.01,73.09,PC,13.3935,0.007,117.624526,-31.73015,-3.638,0.028,2.4,0.033,2459978.278,0.0103539,5.495078,0.000058,2.962,0.832,5.992398,0.669097,5504,616.071,10.0782,,469.613,1296,12,1011.08,20.193,6852,122,4.26,,1.5,,,,1.48,
7562528,6452.01,54.88,PC,12.8743,0.006,114.324959,-11.73732,6.864,0.043,-0.005,0.032,2459987.079,0.0033982,5.2477739,0.0000173,3.138,0.294,7.292353,0.407368,6694,375.129,8.53362,0.546246,239.402,1095,17,538.47,6.4385,5647,128.9,4.36,0.08,1.1,0.06,,,1.002,0.124504
66242670,6453.01,110.2,PC,13.0537,0.008,109.27399,-24.136717,-1.377,0.024,-1.273,0.028,2459977.256,0.0060388,6.8688474,0.0000468,5.418,0.843,4.792142,0.350625,4404,322.885,12.8155,,854.65,1506,15,1344.25,35.79,6621,122,3.99,,1.98,,,,1.39,
146413471,6454.01,22.21,PC,11.0427,0.006,123.912955,-29.971955,-12.103,0.039,0.564,0.046,2459948.819,0.0056188,22.5012924,0.0001456,4.055,0.907,4.087883,0.245255,3758,225.863,5.01721,0.344562,22.423,606,24,182.45,0.9655,5443,121.8,4.51,0.08,0.9,0.05,,,0.95,0.120755
146413471,6454.02,13.19,PC,11.0427,0.006,123.912955,-29.971955,-12.103,0.039,0.564,0.046,2459974.384,0.0057287,10.9835772,0.000062,3.26,0.799,2.489187,0.190054,2290,175.031,3.69154,0.30283,63.5296,786,15,182.45,0.9655,5443,121.8,4.51,0.08,0.9,0.05,,,0.95,0.120755
255588086,6455.01,317,PC,10.9421,0.006,96.861635,-52.297808,-3.564,0.059,-8.856,0.047,2459963.647,0.000437141,0.897055938,3.09E-06,1.76886354,0.054783616,2.938487,0.070322,2702.787412,64.76678,15.84627738,7.714551,11175.41434,2622.319824,37.972553,409.393,5.0035,5811,32.9,3.78,0.75,1.847579956,0.0888945,,,1.11,0.143364
270456887,6456.01,317,APC,11.8895,0.008,135.139704,1.390137,-9.711,0.088,-4.583,0.081,2459963.888,0.00133692,2.268593204,0.000219037,2.461230846,0.09924898,8.822451,0.257814,8092.852353,237.42715,19.78061444,16.53836,2058.213656,1717.87818,26.882883,530.397,14.626,6763,157.4,4.23,0.01,1.337339997,0.075505,-0.102551,0.00637492,1.33,0.208078
328502522,6457.01,81.18,PC,10.4475,0.006,108.561708,33.070363,-0.158,0.093,-41.871,0.083,2460280.042,0.0018348,41.4186335,0.0001542,8.11713349,0.13668141,6.096045,0.132516,5598.932235,122.04424,10.73428744,0.61354434,1.898753492,299.3897282,46.13237,263.807,4.1145,6080.7,139.3,4.19,0.09,1.414299965,0.0738995,0.197341,0.00860948,1.138,0.149829
2507547,6458.01,6.99,PC,6.4843,0.006,80.003079,32.785433,17.555,0.084,-38.459,0.058,2458817.03,0.002421997,9.783193122,3.40E-05,3.587315103,0.67813414,0.154016,0.016011,141.843959,14.746471,2.536036895,3.5766933,643.0959721,1284.365694,10.631178,66.5884,0.2286,6200.93,105.169,3.87276,0.0759769,2.091350079,0.081407,,,1.19,0.166383
238317637,6459.01,8.08,PC,10.3823,0.006,120.405795,-48.821603,9.737,0.051,81.946,0.045,2460008.62,0.0037389,5.1494363,0.0000219,3.67,0.59,0.800483,0.041422,737,38.1501,2.76723,0.168907,478.295,1302,15,186.742,0.966,5588,94.7,4.27,0.31,1.13,0.05,,,1.06,0.132862
93862917,6460.01,15.94,PC,11.601,0.007,114.921063,-8.918969,-9.047,0.07,7.903,0.059,2459984.41,0.0037991,4.4044418,0.0000179,2.581,0.517,1.791857,0.143822,1649,132.456,4.13545,0.293244,302.886,1162,16,299.878,4.2465,5754,98.9,4.41,0.38,1.04,0.05,,,1.04,0.129847
123133954,6461.01,95.29,PC,11.139,0.02,118.67718,-4.342149,-0.359,2.146,-5.87,1.143,2459982.3,0.0022836,4.064628,0.0000111,1.304,0.363,3.386258,0.271917,3114,250.413,,,214.521,,14,631.411,,6876,1036.7,4.15,0.44,,,-0.0284947,0.0097152,,
453009027,6462.01,317,PC,11.9319,0.007,123.016335,2.78237,-4.237,0.093,-4.045,0.058,2459980.582,0.0013395,3.8720204,0.0000062,3.999,0.28,7.847766,0.235402,7202,216.79,14.8477,0.8948,1287.54,1668,55,761.889,32.5005,6976,194.4,4.1,0.01,1.83,0.1,0.120066,0.0065226,1.36,0.214742
180989820,6463.01,81.66,PC,11.2854,0.007,130.256986,-40.584789,-9.721,0.157,10.126,0.153,2459992.24,0.00237302,9.873883874,0.003338346,8.530902332,0.2029422,5.16989,0.191093,4750.326457,175.98784,10.77050557,0.7230523,191.8809402,949.2436684,20.8662,476.611,20.2155,6543.5,103.3,4.17,1.76,1.518740058,0.0907085,,,1.59,0.255365
190643105,6464.01,94.11,PC,11.4749,0.007,133.47703,-38.997112,-10.653,0.049,7.033,0.065,2460008.969,0.0052152,9.6742544,0.0000492,6.594,1.079,3.178254,0.126526,2923,116.528,11.7179,0.716075,753.131,1459,25,803.422,22.9945,6803,133.8,3.75,0.09,2.66,0.13,,,1.46,0.235924
184801054,6465.01,127.02,PC,14.2084,0.008,127.981981,-37.462652,-1.458,0.074,-8.283,0.073,2460013.85,0.0006953,0.6593681,0.0000018,0.395,0.113,22.214036,19.532786,20252,17829.5,13.8937,2.41119,41.406,706,19,200.8,1.861,3421,157,4.69,0.01,0.55,0.02,,,0.547878,0.0205784
186707229,6466.01,51.07,PC,13.2722,0.006,133.233364,-31.998124,4.009,0.024,-1.257,0.026,2460013.534,0.0009753,1.4571902,0.0000023,0.568,0.148,6.858498,1.38586,6297,1275.61,8.18389,,112.285,906,15,458.026,4.028,5712,122,4.62,,0.82,,,,1.02,
385157401,6467.01,81.99,PC,12.7401,0.009,153.890617,-14.708566,-3.379,0.051,4.216,0.039,2460009.154,0.0047217,11.9964056,0.000072,5.207,0.508,5.246992,0.283427,4821,261.012,10.8162,0.701474,203.513,1052,20,885.89,22.759,6311,127.7,4.1,0.09,1.64,0.09,,,1.24,0.182434
180931993,6468.01,78.94,PC,11.9468,0.006,129.997215,-36.181786,-9.155,0.044,9.102,0.047,2460007.97,0.0029571,12.1228168,0.0001993,4.577,0.453,6.565716,0.352666,6029,324.765,10.5524,0.596611,202.591,1051,18,601.947,10.462,6799,136.4,4.28,0.09,1.45,0.06,,,1.46,0.241745
4598935,6469.01,37.74,PC,11.4274,0.006,141.219902,-39.030976,-21.165,0.035,-16.522,0.039,2459972.632,0.0062288,24.7104662,0.0001089,5.259,0.652,3.843788,0.20319,3534,187.127,6.84115,0.394095,38.4335,693,22,310.479,2.52,5876,124,4.32,0.08,1.18,0.06,,,1.06,0.137134
12061971,6470.01,65.18,PC,12.1958,0.006,146.716359,-35.206501,-16.163,0.028,3.056,0.045,2459998.192,0.0034628,13.7333847,0.0000873,1.641,0.3,5.159716,0.479891,4741,441.898,9.42304,0.708267,17.2584,567,10,592.196,9.6485,6415,128.2,4.26,0.09,1.4,0.06,,,1.29,0.211969
410901394,6471.01,22.77,PC,13.1352,0.006,107.190811,-49.821826,1.48,0.03,14.311,0.025,2460008.932,0.0048295,3.0758364,0.0000156,2.567,0.451,2.55013,0.199949,2346,184.143,5.09878,,558.588,1354,13,634.454,5.3325,5745,122,4.33,,1.15,,,,1.03,
140706833,6472.01,317,PC,13.2967,0.01,128.464035,-43.784395,-9.808,0.036,16.47,0.031,2460011.107,0.0048244,2.6808268,0.0000149,4.872,0.688,7.026774,0.430427,6451,396.359,14.3489,,6752.98,2525,17,1056.18,21.135,7349,122,4.06,,2,,,,1.67,
410303247,6473.01,43.95,PC,13.4379,0.007,149.970848,-22.922585,-25.73,0.062,-9.87,0.058,2460011.957,0.0013308,1.0992893,0.0000019,1.044,0.269,7.156823,0.665967,6570,613.19,7.47037,,719.668,1442,17,558.189,13.2845,5636,122,4.56,,0.87,,,,1,
189097100,6474.01,317,PC,12.198,0.006,140.422164,-29.108079,-2.984,1.661,-1.816,2.251,2460012.37,0.0036739,1.6069363,0.0004247,2.609,0.277,5.025543,0.219866,4618,202.484,,,10608.2,2827,24,1373.8,,8753,377.1,,,,,,,,
132314633,6475.01,317,PC,12.3164,0.007,119.451527,-40.736441,-7.563,0.04,-26.069,0.051,2459997.92,0.0033302,26.5988575,0.0001351,9.151,1.712,8.963824,0.631715,8222,581.662,15.707,0.929203,237.562,1093,34,624.824,9.8335,6685,134.4,4.17,0.09,1.62,0.07,,,1.42,0.23472
380528770,6476.01,83.38,PC,12.5776,0.008,140.199949,-18.66747,-5.164,0.057,-2.41,0.052,2459998.506,0.0024855,8.1168658,0.000026,5.237,0.625,8.277641,0.354581,7595,326.528,10.8668,0.649529,473.148,1299,33,696.339,16.331,6381,132,4.29,0.09,1.33,0.07,,,1.27,0.196068
11927677,6477.01,108.69,PC,12.6602,0.009,146.15031,-30.104754,4.321,0.045,-2.282,0.05,2460006.688,0.0023034,3.6860654,0.0000086,3.531,0.3,7.235516,0.265431,6642,244.441,12.7501,0.729778,902.856,1527,36,883.135,21.6655,6206,125.7,4.02,0.08,1.76,0.09,,,1.19,0.166532
332657786,6478.01,19.46,PC,13.0041,0.008,149.991806,-16.159794,52.411,0.122,-172.313,0.093,2458536.767,0.0000102,1462.211515,0.000001,3.105,0.004,37.788742,0.373071,34206,343.552,4.5351,0.139016,0.000341885,37,32,38.6057,0.1007,3275,157,5.01,0.02,0.23,0.01,,,0.204775,0.0201127
181208298,6479.01,98.98,PC,12.3987,0.006,130.732165,-37.634354,-11.875,0.041,13.073,0.04,2460008.643,0.0005733,2.9193825,0.0000021,1.507,0.094,12.971381,0.563075,11876,518.477,12.0124,0.632978,213.872,1065,46,455.749,5.5475,6037,129.4,4.43,0.08,1.06,0.05,,,1.12,0.149855
81089255,6480.01,68.06,PC,11.8409,0.006,122.694102,-43.853401,-12.784,0.044,19.85,0.045,2460010.446,0.0000115,750.2395535,0.000001,3.922,0.006,7.313121,0.189337,6713,174.371,9.68778,0.417459,0.0560777,135,21,564.158,8.164,7459,134.6,4.36,0.08,1.43,0.05,,,1.71,0.289006
101225566,6481.01,33.73,PC,12.5284,0.007,155.555983,-14.052149,-15.199,0.064,-9.434,0.069,2460007.898,0.0027939,6.2796518,0.0000226,2.26,0.565,5.433569,0.444973,4992,409.751,6.38573,0.497153,71.742,810,18,318.741,2.803,5159,125.2,4.47,0.08,0.9,0.05,,,0.87,0.104986
189300053,6482.01,317,PC,13.1388,0.007,141.929638,-24.965029,-1.02,0.039,3.408,0.041,2458522.214,0.0000107,1483.517506,0.0000011,5.424,0.016,12.803279,0.231463,11723,213.163,17.4711,,0.020302,105,15,910.154,19.863,5782,122,4.06,,1.58,,,,1.04,
355449539,6483.01,30.36,PC,12.4716,0.006,110.301146,-49.134858,-0.048,0.028,24.305,0.024,2460007.258,0.0014786,5.2076995,0.0000082,0.887,0.34,4.695089,0.801571,4315,738.002,6.02778,0.58522,17.5447,570,16,242.223,0.738,4961,124.4,4.57,0.08,0.78,0.05,,,0.82,0.0926927
294394558,6484.01,14.22,PC,12.0808,0.006,109.322945,-54.117193,-52.784,0.043,59.22,0.045,2459989.462,0.0044143,18.2457829,0.0001212,3.64,0.468,3.433091,0.174376,3157,160.593,3.87217,0.291601,18.6783,579,22,212.659,0.9885,5057,132.6,4.58,0.09,0.78,0.05,,,0.84,0.10423
281286325,6485.01,317,PC,13.4446,0.007,150.95699,-19.2825,-19.464,0.045,8.936,0.046,2460013.557,0.0028603,17.0180939,0.0000526,4.558,0.314,15.010442,0.617557,13730,568.629,14.5502,,49.0598,737,28,843.379,19.4355,5782,122,4.26,,1.26,,,,1.04,
46772529,6486.01,317,PC,12.8397,0.006,141.722816,-7.579251,1.017,0.039,-34.002,0.041,2460011.848,0.0006119,10.6332248,0.0000086,3.436,0.17,40.436063,1.378783,36558,1269.1,15.9854,1.13442,26.5909,632,95,271.71,1.758,4678,117.5,4.5,0.09,0.81,0.06,,,0.746,0.088668
37754672,6487.01,69.76,PC,12.1185,0.007,135.766676,-29.28071,0.657,0.046,-4.609,0.042,2459994.435,0.0039199,14.13519,0.0000593,2.273,0.916,4.202321,0.558936,3863,514.667,9.82212,0.872831,65.1514,791,13,633.364,11.748,6466,124.9,4.18,0.09,1.54,0.07,,,1.32,0.211548
238124845,6488.01,14.59,PC,11.8187,0.006,105.597221,-50.87235,-10.161,0.039,1.174,0.04,2460010.259,0.0054347,8.0850515,0.0000544,2.817,0.664,1.652662,0.14085,1521,129.719,3.89202,0.293038,92.8495,864,15,298.567,1.7525,5560,131.7,4.41,0.08,1.02,0.05,,,0.98,0.126315
423445163,6489.01,9.65,PC,12.5035,0.006,157.820359,-18.808544,5.011,0.056,-9.062,0.085,2460010.706,0.0035151,2.917882,0.0000108,1.483,0.248,2.10511,0.242309,1937,223.15,3.08813,0.29172,81.6812,837,11,186.872,1.761,4593.4,112.4,4.65,0.09,0.67,0.05,-0.0186559,0.0718954,0.726,0.0836591
118754987,6490.01,102.4,PC,13.1011,0.007,134.581948,-22.700934,-4.271,0.034,3.613,0.024,2460012.251,0.0036843,7.842208,0.0000371,4.914,1.098,7.730756,0.499119,7095,459.6,12.3266,,527.439,1335,21,965.524,18.3345,6428,122,4.18,,1.53,,,,1.3,
25212199,6491.01,53.99,PC,12.3727,0.006,143.525469,-34.03832,-1.845,0.035,-0.969,0.06,2459999.851,0.0063981,7.5520411,0.0000462,4.338,0.699,4.22194,0.220849,3881,203.389,8.43121,0.568397,306.311,1165,21,641.243,14.882,5936,125.1,4.07,0.08,1.58,0.08,,,1.08,0.138833
47143972,6492.01,105.75,PC,14.2991,0.007,145.012087,-10.977168,-48.08,0.096,10.809,0.101,2459262.124,0.0000094,731.8319734,8.00E-07,2.747,0.004,51.599195,0.430939,46413,396.831,12.4424,0.397706,0.00158664,55,15,214.326,3.027,3556,157,4.7,0.01,0.54,0.02,,,0.540045,0.0209888
445522339,6493.01,11.36,APC,12.4802,0.008,112.981285,-49.134121,-18.86,0.038,147.717,0.033,2460007.949,0.0015254,3.0667073,0.0000067,1.486,0.287,3.803474,0.263524,3497,242.685,3.39378,0.171446,37.0044,687,21,104.516,0.213,3808,157,4.68,0.01,0.57,0.02,,,0.560346,0.0202209
438376091,6494.01,317,PC,12.2137,0.012,142.372527,-54.433148,-7.409,0.052,6.046,0.054,2460037.919,0.0023325,3.5327892,0.0000088,2.093,0.277,4.906655,0.281,4509,258.777,,,1406.91,1706,25,1136.24,33.84,8706,286.3,,,,,,,,
36808091,6495.01,93.55,PC,12.973,0.006,150.719276,-46.374718,-7.35,0.027,4.193,0.026,2460034.982,0.0035278,3.7781679,0.000016,4.416,0.498,6.135426,0.289499,5635,266.603,11.6911,0.710894,1317.34,1678,21,966.05,15.891,6118,134.1,4,0.08,1.77,0.09,,,1.15,0.151941
374741750,6496.01,63.8,PC,13.1263,0.01,151.048914,-60.126229,-6.015,0.041,3.83,0.038,2460037.883,0.0023357,0.9942215,0.0000023,2.554,0.188,7.952758,0.318906,7298,293.68,,,,,29,1713.43,63.26,,,,,,,,,,
303426966,6497.01,317,PC,13.1074,0.006,164.141735,-57.704427,-9.537,0.03,3.586,0.027,2460035.302,0.0016026,2.1439841,0.0000051,1.793,0.264,14.627414,0.91414,13382,841.6,16.8452,,968.251,1554,21,957.246,19.1395,6788,122,4.29,,1.44,,,,1.46,
371596277,6498.01,98.71,PC,13.0303,0.006,147.885334,-67.113047,22.363,0.022,-30.381,0.023,2460031.277,0.0042571,22.5095172,0.0000967,4.509,0.435,28.82446,1.178142,26199,1084.52,12.0156,,14.3836,542,27,332.357,1.4115,4952,122,4.5,,0.84,,,,0.82,
45881495,6499.01,73.88,PC,14.6334,0.007,149.637654,-37.707584,-6.592,0.047,-13.121,0.066,2460024.215,0.0019577,9.0441543,0.0000395,1.196,0.177,27.495142,3.403608,25006,3129.93,10.2153,0.673387,1.72908,319,10,260.803,3.1105,3642,157,4.68,0.01,0.57,0.02,,,0.559986,0.020689
72806004,6500.01,46.71,PC,11.9865,0.006,152.56752,-40.64736,-16.026,0.037,26.687,0.045,2460038.186,0.0017693,4.4156851,0.0000095,1.091,0.599,3.442894,2.421012,3166,2227.35,7.75741,2.13739,143.363,964,12,343.112,3.4655,5599,129.2,4.35,0.08,1.1,0.06,,,0.99,0.124496
35973654,6501.01,61.37,PC,12.834,0.006,149.365272,-42.861181,-26.728,0.032,3.759,0.03,2460035.416,0.003487,4.4581792,0.000025,3.561,0.602,5.545966,0.310609,5095,286.041,9.08219,0.580344,599.933,1378,20,709.759,9.6485,5973,131.1,4.17,0.08,1.43,0.07,,,1.1,0.150953
75580659,6502.01,317,PC,12.9544,0.008,139.172161,-44.584808,-8.347,0.025,6.626,0.025,2460030.946,0.0035334,5.0711656,0.0000264,6.032,0.526,5.796994,0.22029,5325,202.874,15.3998,0.799926,2760.2,2019,26,1355.12,30.455,7304,142.9,3.88,0.08,2.43,0.1,,,1.65,0.274523
358838026,6503.01,121.42,PC,12.9435,0.006,151.611142,-47.02428,-0.991,0.03,-3.382,0.028,2460032.665,0.0042563,3.9535041,0.000014,3.684,0.329,7.072672,0.303469,6493,279.466,13.6119,0.8431,835.02,1497,22,1079.16,21.24,6166,130.2,3.91,0.09,1.98,0.1,,,1.17,0.163457
177257073,6504.01,62.49,PC,13.2222,0.006,102.292945,-76.245719,1.767,0.029,-2.053,0.03,2460040.002,0.0026017,6.8328077,0.0000174,5.311,0.286,4.846671,0.143748,4454,132.388,9.18199,,410.019,1253,45,789.385,11.6265,5657,122,4.11,,1.45,,,,1,
376800517,6505.01,98.32,PC,14.1994,0.007,153.470526,-63.490143,3.266,0.044,-12.664,0.044,2460020.456,0.0037199,15.8951857,0.0002036,3.711,0.602,45.250845,4.106388,40821,3774.98,11.9336,0.724781,6.40691,443,14,231.356,1.3005,3792,157,4.67,0.01,0.57,0.02,,,0.56621,0.0203872
469008497,6506.01,68.08,PC,13.0582,0.006,144.065386,-49.245674,-19.404,0.028,24.23,0.027,2460015.236,0.0026358,13.0795854,0.0000475,4.918,0.373,13.109836,0.574995,12002,529.45,9.66071,,83.886,843,26,435.115,3.2795,5555,122,4.5,,0.92,,,,0.98,
54145416,6507.01,30.75,PC,12.9845,0.006,160.602735,-30.249932,-8.798,0.034,7.688,0.035,2460034.72,0.0031573,5.267165,0.0000196,1.743,0.434,5.597258,0.562481,5142,517.93,6.02919,0.512482,48.3829,734,12,322.179,2.4255,4930,126.8,4.54,0.09,0.8,0.05,,,0.81,0.0979164
142277868,6508.01,71.85,CP,14.3088,0.008,180.764269,-33.6655,-413.185,0.129,-35.015,0.078,2460038.985,0.0000309,18.9926881,7.00E-07,1.506,0.001,274.940021,1.117417,223710,1028.65,10.231,0.309282,0.172006,179,56,48.4666,0.22785,3003,157,5.05,0.02,0.21,0.01,,,0.174017,0.0200756
358164738,6509.01,317,PC,12.0622,0.006,139.106048,-63.641065,-5.101,0.045,2.106,0.043,2460035.128,0.0016443,5.6022404,0.00001,6.027,0.231,4.749612,0.12158,4365,111.973,16.2862,0.851652,1136.7,1617,61,900.01,18.212,6237,130,3.73,0.08,2.49,0.12,,,1.21,0.164607
361154154,6510.01,73.65,PC,12.2544,0.006,143.692557,-63.735512,-20.116,0.059,9.545,0.049,2459987.504,0.0042109,37.98781,0.0002483,4.309,0.431,8.499755,0.415432,7798,382.554,10.1109,0.626495,10.8495,505,22,501.914,7.49,5983,134.4,4.26,0.08,1.29,0.06,,,1.1,0.146284
303030789,6511.01,65.03,PC,12.7121,0.006,155.164204,-69.488366,-7.245,0.025,2.262,0.022,2460001.826,0.0039211,21.5962209,0.0000913,4.511,0.44,10.052538,0.511919,9216,471.384,9.42089,0.568296,37.4782,689,23,539.43,4.1185,6012,129.9,4.41,0.08,1.09,0.05,,,1.11,0.144234
72542944,6512.01,317,PC,13.1724,0.006,151.587915,-39.092019,-8.707,0.023,1.796,0.027,2460038.289,0.0018742,2.5011016,0.0000121,1.366,0.263,5.053903,0.462523,4644,425.909,15.7428,,368.009,1220,11,1515.49,45.16,6421,122,3.84,,2.25,,,,1.29,
29780740,6513.01,71.01,PC,14.8212,0.008,64.961341,-69.854207,4.098,0.095,12.908,0.104,2460037.852,0.0013347,2.4214702,0.0000055,1.395,0.138,22.931265,1.372771,20899,1263.57,9.94252,0.451893,33.5202,670,27,340.166,6.147,3642,157,4.62,0.01,0.64,0.02,,,0.618525,0.0213523
439618305,6514.01,317,PC,11.9783,0.013,143.52393,-54.905421,-9.713,0.057,7.368,0.05,2460034.691,0.0012623,4.0236761,0.0000067,5.03,0.168,6.769999,0.151335,6216,139.375,16.953,0.68278,9268.26,2733,55,965.229,32.375,9833,293.9,4.18,0.06,2.14,0.08,,,2.51,0.314576
101961987,6515.01,115.92,PC,13.3092,0.006,153.714224,-43.515162,-0.517,0.029,3.094,0.032,2460034.629,0.0043765,3.8149372,0.0000177,4.366,0.572,7.019124,0.337095,6444,310.428,13.2182,,963.383,1552,22,1093.34,23.27,5709,122,3.89,,1.89,,,,1.02,
446524637,6516.01,77.9,PC,13.1386,0.006,155.886327,-52.953355,-14.586,0.031,5.475,0.03,2460018.647,0.0099328,18.8392786,0.0002219,4.036,1.321,7.014753,0.763782,6440,703.222,10.5098,,46.6035,727,12,762.45,10.9435,5972,122,4.18,,1.42,,,,1.1,
5709314,6517.01,30.79,PC,12.3947,0.006,143.595647,-41.525772,-16.312,0.04,6.583,0.044,2460038.99,0.0017155,2.6185048,0.0000048,1.096,0.261,3.831802,0.367357,3523,338.291,6.08823,0.454911,235.909,1091,16,461.438,6.0005,6478,135,4.53,0.09,1.04,0.05,,,1.32,0.208111
139314045,6518.01,317,PC,12.5611,0.006,151.834712,-53.343307,-16.947,0.033,12.875,0.032,2460035.739,0.0032143,2.1978944,0.0000062,1.619,0.341,3.483194,0.300747,3203,276.96,15.7016,,292.313,1151,16,802.838,11.9545,5147,122,,,2.61,,,,,
188128470,6519.01,124.07,PC,11.5447,0.008,162.168812,-24.719427,-15.365,0.076,8.286,0.056,2460026.546,0.0023494,10.397262,0.0000306,9.97,0.518,3.417843,0.097042,3143,89.375,13.8002,,371.029,1222,48,521.207,10.7815,4953.5,75.8,,,2.47,,0.152673,0.0869542,,
382688257,6520.01,317,PC,12.7216,0.02,137.2905,-51.073956,-1.38,0.031,0.438,0.029,2460029.645,0.0042854,7.6016156,0.0000373,2.116,0.589,3.228346,0.38551,2969,355.005,19.3547,1.91447,44.5994,719,10,1261.35,30,5200,190.2,,,3.38,0.25,,,,
382187347,6521.01,102.98,PC,14.9198,0.008,81.237585,-57.035477,-4.119,0.069,-1.44,0.089,2460033.082,0.0009768,3.581253,0.0000059,1.874,0.102,46.011778,1.949332,41493,1793.79,12.2522,0.489378,31.7588,661,40,358.254,3.9705,3873,157,4.66,0.01,0.58,0.02,,,0.575212,0.0208875
71674064,6522.01,20.13,PC,11.3742,0.006,156.403066,-32.592827,-7.356,0.045,-46.227,0.05,2460034.345,0.0025481,4.7383479,0.0000182,1.935,1.115,2.002858,1.662448,1843,1530,4.7507,1.55542,453.403,1285,13,182.154,0.985,5109,130.1,4.48,0.09,0.89,0.05,,,0.86,0.107121
167720788,6523.01,127.6,PC,12.8603,0.006,103.402787,-64.437403,-1.071,0.03,11.827,0.027,2460033.569,0.0008999,7.809463,0.0000065,4.133,0.065,12.27168,0.147637,11239,135.969,14.0451,0.661369,214.334,1065,129,708.281,5.8605,5816,65.7,4.32,,1.33,0.06,,,1.1,0.150173
356921678,6524.01,317,PC,14.478,0.007,135.557036,-62.647058,-11.101,0.178,-7.981,0.14,2460039.992,0.0003559,0.8515408,5.00E-07,0.648,0.076,56.855063,7.520257,51018,6902.48,16.072,0.914562,37.4851,689,53,200.435,3.2695,3254,157,4.7,0.01,0.54,0.02,,,0.536065,0.0210891
147193084,6525.01,317,PC,13.463,0.006,162.271012,-45.085546,-22.791,0.03,-1.281,0.032,2460018.453,0.0000119,731.3548427,9.00E-07,3.429,0.004,20.98576,0.210797,19143,194.132,15.334,,0.0186537,102,17,703.497,9.2645,5794,122,4.36,,1.12,,,,1.04,
57694405,6526.01,45.9,PC,12.6161,0.006,174.125644,-31.535144,11.838,0.028,-15.5,0.022,2460026.902,0.0036419,14.7478214,0.0000657,2.355,0.845,6.637812,0.729196,6095,671.389,7.68311,0.649392,16.3125,559,17,355.397,3.1645,5167,122.3,4.41,0.08,0.96,0.05,,,0.87,0.108764
437774844,6527.01,317,PC,14.7698,0.008,141.611472,-59.673478,-20.747,0.083,-13.751,0.074,2460037.607,0.0020189,5.389491,0.0000207,2,0.208,54.765648,3.290843,49190,3026.39,14.3807,0.720163,10.8749,505,21,336.274,4.8295,3493,157,4.6,0.01,0.67,0.02,,,0.638258,0.0208159
363417404,6528.01,59.59,PC,13.2466,0.007,164.296604,-27.523698,6.936,0.04,-15.64,0.038,2458551.974,0.0000093,1484.193429,0.0000011,3.05,0.003,14.723158,0.228313,13469,210.262,8.94439,,0.00244304,61,15,449.808,6.3255,5602,122,4.63,,0.8,,,,0.99,
